milhas_por_ano,ano_do_modelo,preco,vendido
26055,2003,47187.85,yes
11801,2001,39847.04,yes
9489,2012,63366.87,no
14542,2008,64781.58,no
11246,2002,91076.01,yes
12580,2002,43864.97,yes
14147,2003,64708.94,yes
8999,2013,94217.52,yes
7558,2002,86398.79,no
11516,2002,52073.85,no
8748,2000,94375.46,yes
10233,2002,98937.16,yes
15296,2006,54576.79,yes
11776,1999,69366.94,no
16725,2004,72452.64,yes
10683,2000,57879.25,yes
19429,2002,82990.69,no
19819,2011,29497.69,yes
14356,2002,56389.65,yes
11223,1998,13901.22,yes
15207,2006,53803.51,yes
24738,2008,30271.27,yes
26901,2004,24195.0,yes
8855,2000,57353.48,yes
12737,2005,62553.6,no
12568,2008,82423.57,yes
14923,2005,64013.19,yes
8705,2000,85953.54,no
15498,2004,60441.11,no
11338,2006,44388.26,yes
13617,2004,115277.42,no
8397,2012,42773.85,yes
7676,2006,45509.9,no
10636,2004,58717.27,yes
13395,2000,61615.98,no
10323,2005,39581.18,yes
17621,2002,74666.12,no
13844,2009,102212.27,yes
10086,2011,47091.68,yes
9120,2000,63778.79,yes
25608,2009,54665.51,no
9217,2006,98048.16,yes
10096,2001,64692.1,no
10132,2005,92116.01,yes
12913,1998,61075.54,no
8765,2009,64578.42,no
7885,2005,63580.68,yes
14831,2013,35054.64,yes
15992,2010,42688.64,yes
21905,2005,85502.96,no
14331,2000,95470.81,no
6415,2005,80679.67,no
22851,2010,50430.95,yes
17949,2001,93340.27,no
33192,2003,46976.4,yes
9496,2008,110925.99,yes
18850,2005,26679.53,yes
17416,2010,60166.15,no
17474,1998,80949.88,no
8077,2002,38211.35,yes
10509,2012,29628.59,yes
10675,2002,79931.83,no
9521,2001,52991.62,yes
14640,2004,56688.86,yes
17256,2000,67150.25,no
13069,2008,106218.57,no
16011,2005,58090.09,yes
13143,2008,67804.93,no
23967,2001,81917.77,no
8003,1998,67078.43,no
10564,2002,20795.64,yes
17121,2005,38963.53,yes
13846,2000,93999.79,yes
9532,2005,59099.93,no
9170,2007,105574.0,yes
17820,2000,52624.17,yes
11550,2000,65852.56,no
28491,2008,104047.72,yes
16572,2012,66557.02,no
15689,2003,38270.8,yes
10765,2009,29113.27,yes
14058,2011,74064.05,no
10791,2015,105971.42,no
21236,2006,37042.17,yes
16289,2002,72703.68,no
13930,1998,78076.85,yes
11528,2001,65057.93,yes
20968,2005,25367.09,yes
21974,1999,94369.76,yes
18594,2005,57492.78,no
11045,2000,97120.77,no
14868,1999,106726.42,yes
15752,2003,104736.1,yes
22828,1998,98582.15,no
12330,2004,42332.43,yes
9281,2004,71911.87,yes
13432,2002,56663.15,yes
13304,2001,28787.43,yes
19339,2000,58348.05,yes
19613,2003,49554.79,no
9741,2013,107752.2,no
12305,1998,70720.16,no
24441,2015,113247.89,yes
11513,2003,84095.57,no
11029,2005,77209.72,no
9107,2001,103559.23,yes
24217,2007,93187.98,no
16646,2001,25880.19,yes
9589,2003,25936.24,yes
14699,2008,98426.36,no
26085,2012,77957.51,no
12545,1998,78334.72,no
7766,2000,108645.31,yes
15894,2001,62996.29,no
11802,1999,80377.25,yes
18257,1998,62635.88,no
5083,2005,106883.8,yes
17818,2013,48864.76,no
14022,2001,85195.84,no
14669,2004,45944.57,yes
18026,2000,16285.69,yes
10991,2012,99455.13,yes
15983,2008,99886.93,no
14470,2007,59207.55,yes
16862,2005,105278.09,no
8725,2003,75359.33,no
18508,2003,45826.31,yes
26089,2009,36220.39,yes
11370,2006,100023.56,no
18440,2006,52666.29,yes
15373,2004,62292.76,no
15110,2000,79724.06,no
12092,2003,47014.55,yes
11005,2004,86010.64,yes
19941,2008,102833.93,yes
8579,2011,94328.92,no
13132,1999,38937.72,yes
17282,2001,66111.33,no
21058,2008,66667.79,no
13825,2002,89423.76,yes
5844,2008,85911.12,no
10664,2009,98510.48,no
11923,2015,114914.16,yes
16301,2007,62790.21,no
9545,2001,61415.79,no
13914,2002,45788.95,yes
24360,2011,95031.63,no
14646,2002,85754.82,yes
5711,2003,89297.4,yes
17939,2004,74706.9,no
11386,2002,60070.34,yes
11065,2005,36625.19,yes
12523,2002,70856.29,no
8781,2010,104129.45,yes
10031,1999,15016.61,yes
22322,2004,57339.98,yes
13512,2000,81215.11,yes
12815,2001,27487.53,yes
12845,2007,70295.75,yes
19141,2009,31989.92,yes
15076,1999,61533.24,no
8662,1999,53724.26,yes
22778,1998,85571.76,no
10377,2003,51238.95,yes
15469,2001,52433.49,yes
11728,2007,93022.69,no
9209,1998,66082.82,no
9943,2000,30847.22,yes
10926,1999,53036.93,yes
12254,2004,54990.16,yes
11905,2005,29925.33,yes
15654,2009,81628.16,no
15918,2008,110759.87,yes
13709,2001,57708.06,yes
13905,2003,98614.8,yes
20651,2013,85877.4,no
15906,2011,52550.0,yes
17528,2005,76409.8,no
13663,2003,82141.95,no
11572,2002,33916.44,yes
13794,2000,45235.49,yes
15421,2011,109535.71,yes
18392,1998,74808.17,yes
10548,2006,81533.18,no
13663,1999,68320.56,no
11123,2008,63044.87,no
9740,1999,13476.51,yes
10287,2012,76699.42,no
13821,2005,57210.75,yes
7791,2004,23744.87,yes
18360,1999,104688.45,yes
31059,2013,89945.11,no
19479,2013,109791.01,yes
19499,1999,33252.76,yes
28735,2013,32086.37,yes
21157,2002,47619.91,yes
11366,2004,62753.78,no
10501,1998,58449.23,yes
10160,2004,57247.39,yes
9020,1999,30189.2,yes
20014,2001,33006.8,yes
13995,2000,56810.27,yes
16046,2001,69324.62,no
12720,2005,46243.78,yes
13611,2011,96549.15,no
15487,1998,82276.93,no
13336,2006,49452.59,yes
6345,2003,89586.74,no
12129,2009,71734.04,no
18649,2011,54150.58,yes
15684,2000,105993.97,yes
11191,2010,32824.29,yes
22463,2014,74156.82,no
15552,2012,32087.27,yes
7561,2004,75548.62,no
16226,1998,67967.27,no
5219,2009,92917.97,yes
9399,2009,83449.16,yes
11837,1999,32915.05,yes
16175,1998,81625.08,no
17641,1998,55084.95,yes
19278,2006,47821.4,yes
6667,2012,79851.2,no
15294,2003,72161.89,no
6651,1998,30258.21,yes
19655,2004,57591.69,yes
11596,1998,17657.61,yes
20617,1999,75608.77,no
14764,2009,75025.97,no
18910,1998,55869.87,yes
14026,2006,95872.23,yes
12219,2001,74728.97,yes
13474,2000,106181.56,no
16226,2005,91717.96,no
24080,2004,66006.77,no
11245,1998,89608.22,no
8914,2002,32043.53,yes
17691,2003,73869.71,no
13933,2000,77372.01,yes
11875,2001,90713.59,yes
4781,2004,62955.87,yes
14349,2002,61806.56,yes
15068,2014,67217.37,no
8950,2013,83027.74,no
17856,2008,102362.04,yes
19170,2004,78816.24,no
19041,2001,69587.16,no
11806,2006,39757.22,yes
9637,2004,54909.38,yes
6275,2000,25978.43,yes
11256,2010,91382.87,yes
11480,2017,40121.49,yes
13188,2001,93117.24,no
9714,2005,39805.7,yes
14690,2006,25676.24,yes
15845,2003,42462.28,no
11404,2000,43737.98,yes
10436,2005,26859.12,yes
6669,2008,82480.43,yes
10270,2002,67956.73,yes
8127,2003,29462.7,yes
10723,2001,83467.45,no
16523,2006,83919.08,no
14675,1999,47945.07,yes
14136,1998,19023.81,yes
16605,1999,34290.76,yes
10329,2007,35791.2,yes
11215,2006,93173.91,yes
12699,2000,93417.91,no
20972,2004,31856.91,yes
8492,2003,91498.09,no
18145,2004,78205.51,no
11558,2001,49015.01,yes
12013,2005,22420.28,yes
9155,2000,19734.94,yes
7405,1998,16356.05,yes
9159,2002,101561.4,no
12036,2013,86217.44,yes
9621,2007,64727.51,no
10577,2001,46090.52,yes
8439,2012,112786.56,yes
19920,2005,67443.04,no
12329,2001,49495.18,yes
13488,2007,106864.27,yes
17044,2005,96929.39,no
22681,2009,53350.32,no
13122,2004,87667.46,no
21330,1999,67670.18,no
11454,2009,94572.76,no
21036,2000,20151.34,yes
18847,2011,54724.63,yes
14828,2005,56448.59,yes
5991,2007,66867.53,yes
11778,2002,20352.19,yes
14594,2003,57780.5,yes
14423,2000,24075.13,yes
17226,2004,65406.4,no
27494,2009,98283.49,no
22502,2003,70604.47,no
10889,1998,73184.4,no
18224,2000,39300.99,yes
5997,2006,44107.56,no
8896,1999,54445.16,yes
13131,1998,87984.31,no
12173,2003,18460.61,yes
17007,2006,20643.46,yes
16086,2000,11802.81,yes
19836,2002,72125.67,no
9066,2004,78066.47,yes
11787,2005,37624.31,yes
20214,2010,59471.09,yes
11968,2000,53319.63,no
9677,2007,68691.64,no
9868,2001,68005.85,yes
7440,2002,104132.15,yes
18107,1999,90839.57,no
11352,2016,45593.6,yes
10716,2001,70890.7,yes
18898,2011,93651.83,no
19812,2006,36981.96,yes
27564,1999,83663.91,no
19980,2000,53366.36,yes
12575,2000,84246.6,no
30839,2009,42583.64,yes
22474,2005,84181.95,no
18212,2010,61482.86,no
9093,2000,20116.56,yes
17158,2016,72930.5,no
14083,1998,69029.03,yes
8450,2006,80878.51,no
17160,2007,67882.88,no
13336,2005,44434.99,yes
11073,2009,113364.43,yes
16391,2006,91158.69,no
6539,2007,40896.05,yes
10045,2000,21041.66,yes
10385,2012,59253.79,yes
14135,2015,76769.9,yes
29743,2013,43342.37,yes
17125,2000,51785.57,yes
12994,1998,106324.44,yes
14315,1998,26054.34,yes
15432,2002,82309.1,no
9475,2001,68173.85,no
12172,1999,45684.28,yes
11322,2009,94668.73,no
14760,2014,105004.09,no
8493,2007,90474.64,no
11971,2005,45179.3,yes
17279,2002,115416.64,yes
12488,2010,65996.9,no
14556,2013,73909.62,yes
20243,2007,29278.64,yes
10327,2001,95287.93,no
10625,2007,43868.22,no
13165,2008,38057.6,yes
17713,1998,85746.68,no
8555,2006,77586.28,no
10804,2009,34391.96,yes
22284,2015,84181.77,no
14445,2005,80582.75,yes
21380,2004,55242.52,yes
15588,1998,73122.2,no
17736,2004,54860.65,yes
15232,2006,34251.51,yes
9740,2009,105030.72,no
7659,1999,70692.7,no
10576,2006,44276.97,yes
18452,2009,87552.69,no
13673,2001,41331.87,yes
12162,2010,102573.08,no
12869,2001,68748.99,no
12125,2010,68038.28,no
12588,1998,85954.73,no
9236,2006,29849.24,yes
15051,2006,70596.37,no
14912,2006,64262.65,no
12478,2002,42270.39,yes
9875,2011,91633.18,yes
14858,2011,33564.31,yes
9994,2009,26850.29,yes
17158,1998,102766.95,no
10829,1998,78426.56,yes
13247,1999,45952.83,yes
9946,2008,75367.58,no
5999,2003,87547.13,yes
19080,1999,98926.08,no
24517,2010,69364.54,no
16217,2003,99630.87,no
9673,2014,67507.15,no
7878,2004,104882.79,yes
11622,2000,89299.29,yes
13823,2000,14878.44,yes
11550,2010,96046.33,no
20616,1998,44330.62,yes
21940,2001,34101.17,yes
11941,2006,102101.78,yes
12480,1998,63295.82,yes
13375,2002,57312.82,no
23591,2016,59675.71,yes
18679,2001,89722.83,no
6852,2011,67960.67,yes
8088,1999,111550.7,yes
15270,2013,57380.48,yes
12247,1998,9875.3,yes
7901,2011,71588.48,no
16428,2006,65225.76,no
13840,2010,39190.53,yes
23175,2002,29573.71,yes
14131,2005,106415.22,no
16601,2004,94956.21,no
12691,2000,77199.25,no
9016,2008,48492.7,no
10295,2000,96772.76,no
8682,2004,76977.94,no
15717,2005,33967.01,yes
21396,2001,63803.58,no
26427,2010,91441.22,no
14728,2003,81494.05,no
6480,2006,37135.83,yes
13888,2009,79273.85,no
11342,2004,84081.73,no
19057,2007,51808.58,yes
15430,1999,35798.07,yes
16929,2000,60246.64,no
15073,2005,18249.22,yes
14286,2013,43059.99,no
21349,2013,78026.55,no
24032,2000,7832.48,yes
12184,2008,80915.51,no
14753,2004,78335.02,no
15792,2009,88423.98,no
17051,1998,59152.41,yes
12716,2007,88799.49,no
17835,2002,36254.89,yes
10246,2000,103177.22,no
16054,1999,45837.89,yes
13528,1999,24457.4,yes
8684,2000,40960.86,no
8649,2000,71629.9,no
8011,2009,73336.33,yes
10652,1998,96886.61,no
14652,2004,22259.23,yes
9515,1998,92994.12,no
15303,2009,96965.3,no
12418,2003,42249.19,no
9131,2008,44689.61,yes
12742,1999,38226.31,yes
10486,2012,59415.9,yes
26874,2013,53981.88,no
17601,2001,42021.96,yes
9307,1998,21613.01,yes
7804,2004,40183.2,no
10529,2000,65385.14,no
9312,2014,87378.31,yes
15556,2007,104815.96,yes
19123,2004,93315.2,yes
8274,1999,101409.77,yes
10408,2010,59518.97,yes
8001,2005,91119.76,yes
12685,2002,82203.59,no
10702,2010,54219.98,yes
15352,1998,49538.87,no
10114,2006,36304.49,yes
16362,2000,31363.23,yes
8995,1999,80003.7,yes
8310,2001,89414.35,no
18330,2005,36073.28,yes
16940,2001,55198.85,yes
9387,2001,54985.11,no
10474,1998,71607.34,yes
14469,2007,51513.6,yes
12832,2001,91057.46,yes
17844,2003,98822.44,no
11161,2001,41970.99,yes
14991,2000,23474.45,yes
20732,2002,58603.15,yes
17381,2001,26828.58,yes
15424,2011,64163.92,no
10224,2007,101183.83,no
12831,1998,108139.59,yes
17127,2003,41516.07,yes
13850,1999,26463.64,yes
8848,2000,73790.65,no
13877,1999,78934.02,no
12034,2012,63721.95,no
9025,2001,47501.04,yes
12170,2014,61965.29,no
25334,2006,52236.13,yes
28620,1998,71576.91,no
20021,2001,26099.83,yes
8817,1998,58135.24,yes
15944,2001,64589.65,no
16852,2002,63458.77,no
7468,2012,56268.49,yes
10942,1998,98607.08,yes
6033,2005,53185.19,yes
14463,2004,79589.74,no
7130,2014,82769.39,yes
9720,2011,94790.43,yes
17822,1998,76741.78,no
22167,1999,41659.92,yes
7594,2003,56442.86,no
12249,2004,51598.75,yes
29388,2002,109025.52,yes
10265,2004,94194.79,no
12244,1998,56428.75,yes
11664,2008,90159.31,no
13898,2002,26075.73,yes
19396,2011,111639.22,no
13402,2002,90973.33,yes
12396,1999,57919.82,yes
16693,1999,55246.82,yes
13673,2010,88686.76,no
10230,1999,82648.89,no
8378,2003,54913.0,yes
15559,2002,52386.79,no
17925,1998,60122.38,no
9077,2005,28564.85,yes
12034,2001,57943.56,no
15050,1999,21058.71,yes
10866,2007,63930.84,no
8000,2002,90634.62,yes
7644,2007,35647.11,yes
13437,2001,31008.17,yes
13241,2011,68276.15,yes
12303,2012,108173.08,yes
13271,2001,71633.73,yes
26989,2004,40032.92,yes
10532,2005,33560.34,yes
11372,2000,16611.88,yes
8927,2008,98028.58,yes
15048,2002,111051.08,yes
15446,2000,56150.01,yes
6250,2009,106947.55,yes
10666,2000,29845.13,yes
9651,2005,93547.51,no
13014,2002,99513.23,no
19456,2014,56910.78,yes
13571,2005,83057.74,yes
15562,2013,67415.69,no
10402,2003,66734.87,no
10766,2009,39875.07,yes
16440,2001,78642.31,no
16658,1999,100835.39,yes
18391,2009,39667.02,yes
12131,2001,73722.14,yes
14352,2001,68821.25,yes
16925,2013,72682.16,no
13188,2001,51204.35,yes
19969,2015,40172.19,no
8542,2006,68106.68,yes
24330,2002,36459.11,yes
14591,2006,31727.07,yes
9504,2000,76207.24,yes
7763,2008,69972.51,no
9656,2002,53983.36,yes
13783,2000,70807.6,no
10865,2004,23976.31,yes
16990,2011,68228.23,no
7281,2002,82154.39,no
17066,2003,75797.8,no
5856,2006,48158.33,yes
8675,2002,88194.97,no
10784,2003,78619.15,yes
6881,2000,10749.49,yes
17984,2005,45501.72,yes
16359,2008,94557.12,no
10536,2003,49223.17,no
19151,2004,74340.13,no
9379,2000,43447.51,yes
13563,2002,73207.2,no
10822,2004,56315.55,no
30119,2002,88451.2,no
15440,2008,73717.21,no
21140,2000,42566.3,yes
7039,1998,100555.55,yes
11870,2001,70876.24,no
25242,2007,45396.08,yes
13606,2007,83922.86,yes
24292,2007,58454.68,yes
15138,2000,54697.33,yes
9282,2000,99530.63,yes
12383,1998,34652.62,yes
18024,1999,38964.07,yes
17920,2007,69459.64,no
17639,2008,85719.19,no
22482,2007,97725.01,no
21279,2006,79409.18,no
13080,2001,78132.76,no
10119,2001,33076.95,yes
8355,2002,102532.97,yes
14187,2004,61576.96,yes
11912,2010,42341.64,no
11701,2003,44807.23,yes
8449,2005,34475.49,yes
17999,2016,88703.99,no
18944,2000,26497.39,yes
21251,2010,37772.38,yes
10430,2000,36366.26,yes
16298,2004,86969.67,no
16592,2003,66336.53,no
19349,2005,94703.61,no
14314,1998,62469.35,no
6547,2014,69446.0,no
20852,2002,41431.12,yes
8577,2013,92355.13,yes
21585,2003,54187.82,yes
8343,2016,110579.69,yes
9100,2000,76201.69,no
20102,2003,36162.63,yes
11672,2001,85278.42,yes
14744,1998,47073.01,yes
10475,2006,58905.74,yes
21098,2006,60066.42,no
16039,2003,109135.21,yes
14035,2003,105369.8,yes
7021,1998,43670.5,yes
10772,1999,9932.41,yes
10745,2009,75733.36,yes
22950,2013,105274.72,yes
8848,2004,37623.53,yes
10354,2000,89310.88,no
22289,2000,30930.42,yes
12304,2001,37882.53,yes
15033,2011,105183.24,yes
16462,2007,43818.77,yes
22026,2007,20928.86,yes
19894,1998,73286.48,no
20626,2015,69993.52,no
10880,1999,64722.36,no
17228,2002,38422.96,yes
12133,1998,36905.68,yes
7012,1998,57820.28,yes
10686,2004,65083.01,no
16349,1998,47677.45,no
19839,2000,36678.46,yes
11118,2015,48583.54,no
11353,2007,58585.31,yes
9863,2008,64778.92,no
13393,2009,43587.95,no
9969,2003,108423.3,yes
20041,2011,84418.79,no
13854,2002,92421.91,no
14665,1998,87702.3,no
13495,2002,43455.09,yes
10909,2004,93137.56,no
15125,2002,95195.15,no
22539,2003,101229.0,yes
9622,2012,78567.61,no
14621,2004,75935.6,yes
10491,2008,51663.86,yes
14991,1998,61054.02,no
9100,2002,97943.25,yes
19108,1998,48169.56,yes
22918,1999,47201.21,yes
16271,2006,57258.49,yes
14166,2002,36798.46,yes
15367,2005,34693.1,yes
22902,2004,92917.67,no
10853,2000,71651.87,yes
18538,2000,81142.7,no
14604,2007,61366.86,no
14605,2007,56416.89,yes
17884,2001,75362.03,no
9689,1999,71270.59,no
26385,2003,64438.52,yes
15058,2009,38647.46,yes
7666,2004,44855.46,yes
10277,2000,10967.39,yes
15512,2003,56960.77,yes
7706,2014,35890.54,yes
13503,2013,46502.99,yes
13586,1999,46144.98,yes
8067,1999,33345.51,yes
15469,2001,17279.44,yes
17019,2000,67949.06,no
21944,2002,99899.91,no
11993,2003,90503.0,no
25295,1999,52928.26,yes
18433,2001,33008.44,yes
12178,1999,30251.29,yes
16012,2005,54909.27,no
17632,1999,55297.94,yes
8350,2009,84092.28,yes
10641,2001,63002.44,yes
19246,1999,77835.58,no
26914,2002,84254.07,no
12302,2000,88284.19,no
10418,2015,74342.04,no
9675,1998,28811.44,yes
16347,2002,95642.3,no
12051,2005,109579.23,yes
10594,2008,69301.75,no
13043,2011,37352.07,yes
22691,1998,55184.95,yes
12943,2000,65856.23,no
12212,2004,30759.81,yes
23232,2001,58559.89,no
18433,2003,45156.81,yes
9620,1999,74264.61,no
11287,1998,54354.76,no
10176,2011,65706.96,yes
10623,2001,104019.68,no
8046,2009,38109.89,yes
9495,2003,74187.36,no
6885,2006,89977.28,no
10708,2007,31903.84,yes
27373,2007,65853.67,no
13199,2004,87335.12,no
8730,2007,46796.36,yes
8545,2007,91383.64,yes
16256,2002,81824.94,no
18650,1998,34649.26,yes
9810,2010,73764.97,yes
9711,2012,106675.7,yes
10440,1998,69847.42,no
18007,2000,24856.49,yes
8362,2007,82919.22,no
19390,2014,41588.51,yes
10228,2007,83129.11,yes
10004,2004,88874.65,no
18785,2003,84257.36,no
23461,2006,45760.07,yes
17991,2012,46933.53,yes
9744,1998,23790.14,yes
26729,1998,28375.49,yes
11949,2005,75477.1,no
10560,2001,65129.07,yes
14394,2017,111362.22,yes
13801,1999,35687.28,yes
13998,2008,98601.0,no
6959,2001,53231.78,yes
20003,2004,94218.19,no
22288,2005,81263.51,no
20689,2004,54703.25,yes
7414,2000,10500.89,yes
8905,1999,90264.82,yes
14489,2000,49113.53,yes
11000,1999,101867.37,yes
16256,2015,66753.22,no
14896,2005,73376.6,yes
23421,2001,88618.45,no
15774,1998,73040.24,no
8216,2000,34030.93,yes
13115,2010,56821.95,yes
23800,1999,64923.48,no
17789,2000,41146.42,yes
9473,2015,110735.02,yes
22784,2000,17706.05,yes
20166,2005,89345.83,no
27313,1999,50868.89,yes
9372,2001,54280.78,yes
12623,1998,73660.31,no
21631,2000,48490.33,yes
12679,2008,33819.1,yes
17703,2012,51490.11,yes
18036,2009,33460.48,yes
14861,2007,49032.8,yes
20149,1998,39329.11,yes
19563,2003,33468.46,yes
23154,2007,96450.5,no
27006,2003,39290.67,yes
8714,2004,77715.84,no
9990,2010,46265.56,yes
22329,1999,110551.02,no
13367,2003,84873.1,yes
9781,2003,61023.33,no
22274,2002,76951.78,no
15296,2011,69501.89,no
11689,1998,67426.19,yes
17561,2006,66651.97,no
15928,2008,72741.76,yes
11947,2005,51091.45,yes
6638,2002,97229.5,yes
11861,1999,62665.34,no
10786,2000,51834.8,yes
15765,2013,68327.77,no
15013,2007,33991.07,yes
9637,2007,48785.67,yes
9626,2004,49115.3,no
21800,1999,38453.71,yes
12915,1998,74118.42,yes
15492,2008,81845.5,no
15407,1999,23929.63,yes
4914,2016,55082.43,yes
14057,2010,101511.69,no
5758,2007,110000.8,yes
9394,1999,64814.22,no
16250,2007,45418.25,yes
9074,2005,98605.75,yes
11910,2011,96097.48,no
9944,2000,104103.46,no
4111,2006,55345.56,yes
14968,2008,102281.84,yes
17090,2013,45926.77,yes
19346,2008,30244.77,yes
11809,2007,50013.05,no
11690,2005,94607.86,no
11751,2007,109251.55,no
13452,2008,88450.26,yes
13722,2003,43417.39,yes
23556,2010,36970.83,yes
12064,1998,80081.02,no
17363,2009,25852.67,yes
17066,1999,53606.3,yes
14739,2012,35141.27,yes
8109,1998,57109.39,yes
14361,2005,71075.96,no
11992,1999,20475.41,yes
25528,2005,80816.05,no
17867,2004,61206.83,no
18636,2001,92935.46,no
9845,1999,83785.59,yes
16620,2001,37467.47,yes
9688,1998,80618.96,yes
8735,2000,116985.14,no
14728,2000,75098.36,yes
12721,2000,56649.03,yes
18833,2000,61095.76,no
13440,2000,32091.38,yes
18685,1998,43237.27,yes
24458,2009,56176.01,no
18341,2007,42746.62,yes
21852,2000,35279.05,yes
9412,2013,76338.22,yes
15662,2005,104557.33,yes
12907,2013,35886.33,yes
13870,1999,9764.33,yes
7700,2004,78711.3,no
17405,1999,78647.89,no
10654,2009,44703.18,yes
13641,2015,51013.47,yes
15212,2009,79526.6,no
10007,2002,77224.31,no
9662,2004,38549.47,yes
28160,2014,43152.51,yes
8004,2000,41866.23,no
18795,2006,40769.25,no
7622,2000,112737.2,no
12637,1999,95027.11,no
16768,2002,51482.83,no
7521,1999,56290.79,yes
13254,2002,34673.54,yes
17837,1998,94346.42,yes
8543,2009,59881.92,no
6904,2000,74223.46,no
12298,2010,76441.3,no
17219,2001,59390.4,yes
14068,2010,80089.13,no
15984,2002,13835.79,yes
9973,2001,23418.17,yes
13104,2000,59511.96,yes
16219,2013,53194.61,yes
8763,2004,78732.95,no
11049,2001,105994.83,yes
11809,2013,56133.79,yes
15248,2011,55874.51,yes
7112,2011,76544.55,yes
8662,2012,64146.68,no
17109,2006,47581.24,yes
13286,2013,110546.56,no
6967,2001,78591.25,no
9352,1999,83600.23,no
21858,2008,55706.45,yes
14890,2001,65955.77,yes
15826,1999,85535.7,no
7243,2013,109012.13,yes
9416,2005,70135.9,no
18657,2006,75462.17,no
12077,2008,46545.31,yes
21481,1999,27269.13,yes
10266,1998,77387.34,yes
11924,2008,28708.33,yes
9190,2006,114763.39,no
7240,2004,87794.01,no
9048,2010,50381.87,yes
10373,2013,76441.76,yes
9413,2005,63915.75,yes
10884,2013,56980.78,yes
18207,2005,100402.21,no
18344,1998,82534.92,no
8055,2000,92495.97,yes
17597,2000,96286.66,no
8374,2010,88319.81,yes
10290,2003,105754.06,yes
16393,2010,51578.25,yes
12546,2007,66818.54,yes
11481,2002,53017.68,yes
13826,1999,87460.17,no
16514,2002,21717.06,yes
14611,1998,18913.7,yes
21653,2006,39751.89,yes
17693,2013,86794.83,no
11706,1998,36645.28,yes
10914,2006,33812.43,yes
8993,2002,67331.41,yes
11356,1998,36623.42,yes
14506,2004,101816.02,yes
